name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;117;0;117;3095;973;3095;950;0
header;115;185;115;222;1744;222;1744;185
A;844;99;844;99;844;99;844;99
A;914;245;914;275;940;275;940;245
A;279;601;279;627;293;627;293;601
D;179;831;179;856;208;856;208;831
B;923;922;923;950;944;950;944;922
A;815;1329;815;1335;820;1335;820;1329
A;544;1386;544;1398;550;1398;550;1386
C;922;1599;922;1626;943;1626;943;1599
A;945;1690;945;1690;945;1690;945;1690
A;901;1813;901;1814;904;1814;904;1813
A;725;2260;725;2261;726;2261;726;2260
D;924;2267;924;2297;947;2297;947;2267
A;542;2394;542;2394;542;2394;542;2394
A;554;2834;554;2838;557;2838;557;2834
A;465;2835;465;2842;471;2842;471;2835
A;248;2890;248;2890;248;2890;248;2890
