name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;929;0;813;3091;1627;3091;1790;0
header;211;157;211;193;1840;193;1840;157
A;1020;355;1020;385;1046;385;1046;355
B;991;362;991;382;1005;382;1005;362
B;1021;1026;1021;1053;1043;1053;1043;1026
B;887;1378;887;1397;902;1397;902;1378
C;1025;1693;1025;1721;1045;1721;1045;1693
A;1567;2421;1567;2462;1587;2462;1587;2421
D;1030;2430;1030;2457;1051;2457;1051;2430
A;1447;2481;1447;2488;1452;2488;1452;2481
A;1243;2762;1243;2762;1244;2762;1244;2762
A;901;2814;901;2814;901;2814;901;2814
A;1383;2901;1383;2908;1389;2908;1389;2901
A;1468;2908;1468;2916;1476;2916;1476;2908
