name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;117;0;233;3083;953;3083;930;0
header;95;107;95;143;1721;143;1721;107
A;894;172;894;203;919;203;919;172
B;905;968;905;995;925;995;925;968
A;652;986;652;994;660;994;660;986
A;711;1217;711;1224;718;1224;718;1217
A;691;1263;691;1270;698;1270;698;1263
A;773;1583;773;1589;779;1589;779;1583
C;902;1639;902;1670;925;1670;925;1639
A;225;2050;225;2057;232;2057;232;2050
A;406;2140;406;2148;413;2148;413;2140
A;790;2140;790;2147;797;2147;797;2140
A;624;2187;624;2195;631;2195;631;2187
A;614;2233;614;2240;622;2240;622;2233
D;909;2315;909;2343;933;2343;933;2315
A;612;2372;612;2378;619;2378;619;2372
A;717;2649;717;2658;725;2658;725;2649
A;488;2861;488;2865;493;2865;493;2861
