name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1015;0;1038;3085;1775;3085;1496;0
header;215;135;215;179;1866;179;1866;135
A;1032;205;1032;231;1053;231;1053;205
B;1038;874;1038;901;1058;901;1058;874
A;1179;995;1179;1002;1186;1002;1186;995
A;1197;1490;1197;1522;1210;1522;1210;1490
C;1042;1547;1042;1577;1064;1577;1064;1547
A;1458;1869;1458;1876;1465;1876;1465;1869
A;1554;2056;1554;2061;1560;2061;1560;2056
A;1220;2151;1220;2157;1226;2157;1226;2151
D;1057;2227;1057;2254;1078;2254;1078;2227
A;1689;2669;1689;2681;1696;2681;1696;2669
